open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1704080700000,42302.19000000,42358.84000000,42243.99000000,42330.49000000,250.76448000,1704081599999,10610508.95906510,9367,132.75921000,5617063.52700160,0
1704081600000,42330.50000000,42377.43000000,42273.26000000,42287.50000000,157.71914000,1704082499999,6677963.63221490,7991,72.46281000,3068413.28348310,0
1704082500000,42287.50000000,42315.00000000,42209.46000000,42307.39000000,261.25449000,1704083399999,11042701.84601990,12132,146.79330000,6204902.29281030,0
1704083400000,42307.40000000,42345.08000000,42283.86000000,42310.98000000,153.21792000,1704084299999,6484681.47983120,7706,59.21548000,2506113.54445120,0
1704084300000,42310.99000000,42399.99000000,42304.00000000,42399.99000000,143.22605000,1704085199999,6066274.04267300,8209,92.64853000,3924189.81124070,0
1704085200000,42399.98000000,42406.00000000,42315.00000000,42352.00000000,189.17581000,1704086099999,8012395.58921360,8652,85.20215000,3608492.52636950,0
1704086100000,42352.00000000,42361.10000000,42297.90000000,42297.91000000,182.56287000,1704086999999,7730088.39456850,6853,92.00060000,3895642.23180450,0
1704087000000,42297.91000000,42321.13000000,42278.00000000,42300.02000000,171.82087000,1704087899999,7267424.69365870,7695,101.13704000,4277452.97140050,0
1704087900000,42300.01000000,42300.02000000,42180.77000000,42234.01000000,192.97197000,1704088799999,8149624.79896940,9000,62.35333000,2633007.14136740,0
1704088800000,42234.01000000,42301.98000000,42208.68000000,42276.01000000,191.20854000,1704089699999,8082328.51259360,6781,109.41906000,4624923.59597440,0
1704089700000,42276.00000000,42344.76000000,42270.22000000,42321.10000000,117.64850000,1704090599999,4977812.64057450,6279,73.46327000,3108146.83474470,0
1704090600000,42321.10000000,42385.57000000,42309.15000000,42377.62000000,156.48093000,1704091499999,6626963.90171440,11943,92.69378000,3925441.21455330,0
1704091500000,42377.61000000,42424.82000000,42372.52000000,42396.69000000,136.03453000,1704092399999,5767010.78986670,7650,73.15899000,3101173.60894780,0
1704092400000,42396.69000000,42481.10000000,42396.68000000,42454.01000000,243.30938000,1704093299999,10329446.83102150,8760,133.77284000,5678469.35352140,0
1704093300000,42454.01000000,42500.00000000,42434.87000000,42487.70000000,164.73232000,1704094199999,6994927.07522020,7513,85.57134000,3633296.04761540,0
1704094200000,42487.70000000,42500.00000000,42446.71000000,42446.72000000,130.65424000,1704095099999,5550877.82818420,5914,39.94310000,1697058.40472910,0
1704095100000,42446.71000000,42492.47000000,42432.56000000,42492.46000000,114.98124000,1704095999999,4882677.84822730,5474,65.95710000,2800734.75228280,0
1704096000000,42492.46000000,42529.91000000,42452.58000000,42514.28000000,137.17234000,1704096899999,5829179.89257250,7379,59.35209000,2521904.87679020,0
1704096900000,42514.28000000,42537.53000000,42477.60000000,42482.00000000,93.47006000,1704097799999,3973324.70259180,5488,42.48866000,1806200.86854470,0
1704097800000,42482.00000000,42504.79000000,42461.10000000,42492.91000000,89.52769000,1704098699999,3803578.55377090,5788,41.28852000,1754129.32901250,0
1704098700000,42492.91000000,42556.50000000,42489.95000000,42549.99000000,107.02356000,1704099599999,4551948.92241250,6391,59.53723000,2532183.34897450,0
1704099600000,42550.00000000,42577.88000000,42537.18000000,42574.24000000,151.36603000,1704100499999,6441551.64743490,7193,80.72369000,3435237.43823920,0
1704100500000,42574.24000000,42658.44000000,42574.20000000,42588.01000000,230.05566000,1704101399999,9803471.54424980,12050,139.37870000,5939399.12740850,0
1704101400000,42588.01000000,42699.32000000,42588.00000000,42639.02000000,338.11462000,1704102299999,14423954.12203850,12132,172.98037000,7380032.15572670,0
1704102300000,42639.02000000,42690.00000000,42620.54000000,42649.69000000,160.08860000,1704103199999,6826931.83827140,8310,67.74945000,2889128.09668580,0
1704103200000,42649.69000000,42692.23000000,42645.69000000,42663.27000000,163.41156000,1704104099999,6971849.26152000,7104,77.30276000,3298033.84567350,0
1704104100000,42663.27000000,42708.93000000,42628.00000000,42666.42000000,245.29511000,1704104999999,10465364.95334360,10324,122.24178000,5215332.57063230,0
1704105000000,42666.41000000,42717.14000000,42666.41000000,42712.00000000,227.67694000,1704105899999,9721199.38290970,6985,172.02512000,7345320.31944890,0
1704105900000,42711.99000000,42749.36000000,42691.10000000,42691.10000000,220.43490000,1704106799999,9416990.63000520,8539,86.69541000,3703570.55425180,0
1704106800000,42691.10000000,42762.39000000,42688.38000000,42695.16000000,277.09529000,1704107699999,11842947.26928070,13650,148.79613000,6359565.66176500,0
1704107700000,42695.16000000,42720.00000000,42653.33000000,42681.10000000,188.48554000,1704108599999,8044733.11673690,10123,87.60556000,3738962.95327650,0
1704108600000,42681.11000000,42685.34000000,42605.21000000,42607.81000000,183.90283000,1704109499999,7841923.11517930,8703,82.82593000,3531559.53613050,0
1704109500000,42607.81000000,42699.99000000,42607.81000000,42690.20000000,135.68201000,1704110399999,5786938.31558920,7325,82.26555000,3508910.94965480,0
1704110400000,42690.21000000,42739.22000000,42611.45000000,42626.53000000,163.82330000,1704111299999,6990941.44533100,10219,70.05123000,2989984.06270740,0
1704111300000,42626.52000000,42704.28000000,42626.52000000,42684.15000000,132.72239000,1704112199999,5663132.51483380,6482,71.31647000,3042694.12395690,0
1704112200000,42684.16000000,42780.00000000,42671.01000000,42755.76000000,259.49534000,1704113099999,11088522.50771890,10091,152.01676000,6495759.18404450,0
1704113100000,42755.77000000,42755.77000000,42643.68000000,42648.38000000,229.48748000,1704113999999,9800093.33507970,8986,69.89452000,2984935.25874810,0
1704114000000,42648.37000000,42700.08000000,42612.76000000,42700.08000000,139.84328000,1704114899999,5965664.73371400,7862,71.58454000,3053699.16709880,0
1704114900000,42700.07000000,42733.81000000,42700.00000000,42717.27000000,134.09815000,1704115799999,5728213.78464200,7696,70.84778000,3026322.97060820,0
1704115800000,42717.28000000,42740.76000000,42670.00000000,42740.76000000,114.59877000,1704116699999,4894033.70883960,7404,63.51650000,2712593.82737700,0
1704116700000,42740.75000000,42748.00000000,42704.80000000,42715.54000000,108.66220000,1704117599999,4642743.03089200,6700,46.85643000,2001984.83530000,0
1704117600000,42715.54000000,42715.55000000,42594.94000000,42646.99000000,191.85635000,1704118499999,8182677.50650490,9928,88.73012000,3784285.46757610,0
1704118500000,42646.99000000,42662.31000000,42580.00000000,42621.09000000,171.67383000,1704119399999,7317698.70485050,8064,92.19814000,3929786.42637750,0
1704119400000,42621.10000000,42661.89000000,42596.91000000,42646.56000000,139.91173000,1704120299999,5966029.40467390,7808,70.78922000,3018265.42044100,0
1704120300000,42646.56000000,42657.92000000,42586.50000000,42612.24000000,207.56961000,1704121199999,8846144.43848700,9888,117.76017000,5018293.06361130,0
1704121200000,42612.24000000,42650.00000000,42586.51000000,42649.99000000,155.56234000,1704122099999,6629881.79494770,7735,83.00567000,3537860.60472900,0
1704122100000,42650.00000000,42733.28000000,42635.79000000,42683.20000000,134.69730000,1704122999999,5748863.20975630,7764,71.05123000,3032215.13164250,0
1704123000000,42683.21000000,42847.07000000,42601.10000000,42845.96000000,323.32251000,1704123899999,13809613.61712030,14591,216.43072000,9245206.31098650,0
1704123900000,42845.95000000,42846.76000000,42741.20000000,42783.05000000,329.11948000,1704124799999,14084468.44210860,17538,140.30143000,6003627.57630280,0
1704124800000,42783.05000000,42847.30000000,42761.68000000,42839.74000000,292.26266000,1704125699999,12510645.70899680,11840,159.99854000,6848520.04232920,0
1704125700000,42839.74000000,42856.00000000,42664.42000000,42723.04000000,315.66972000,1704126599999,13497350.32879370,12767,132.99599000,5685210.88603460,0
1704126600000,42723.03000000,42782.60000000,42703.39000000,42775.59000000,174.37847000,1704127499999,7453774.87827680,8347,96.20669000,4112323.07450880,0
1704127500000,42775.60000000,42779.20000000,42711.56000000,42725.15000000,136.39971000,1704128399999,5830817.90336000,7025,60.27481000,2576540.93763560,0
1704128400000,42725.15000000,42781.09000000,42723.47000000,42777.53000000,206.73262000,1704129299999,8840146.02398300,8180,98.04832000,4192542.51140190,0
1704129300000,42777.53000000,42778.39000000,42718.72000000,42731.11000000,167.99824000,1704130199999,7181204.39862570,7789,80.11487000,3424328.67714440,0
1704130200000,42731.12000000,42742.44000000,42704.42000000,42731.04000000,132.05331000,1704131099999,5641853.25851740,6235,55.64409000,2377210.99220060,0
1704131100000,42731.04000000,42824.90000000,42731.03000000,42812.70000000,170.55261000,1704131999999,7298975.83921150,7667,96.16418000,4114905.71265750,0
1704132000000,42812.71000000,43128.00000000,42812.70000000,43104.16000000,880.35120000,1704132899999,37852986.85694690,37414,553.35386000,23792431.00843840,0
1704132900000,43104.15000000,43208.86000000,43034.00000000,43063.05000000,570.82722000,1704133799999,24611554.31132440,28299,281.35617000,12131824.61642160,0
1704133800000,43063.06000000,43161.10000000,43018.86000000,43152.11000000,359.86481000,1704134699999,15504087.19372690,14060,204.95375000,8829764.84014830,0
1704134700000,43152.12000000,43178.65000000,43073.93000000,43111.10000000,332.26574000,1704135599999,14330396.83513440,14197,153.57181000,6623552.60483880,0
1704135600000,43111.10000000,43189.22000000,43103.64000000,43179.70000000,226.44322000,1704136499999,9771151.65366760,11103,101.42357000,4376506.75025780,0
1704136500000,43179.69000000,43316.88000000,43146.88000000,43262.01000000,474.70725000,1704137399999,20518553.91423380,18075,271.42870000,11733283.20491240,0
1704137400000,43262.01000000,43409.30000000,43234.16000000,43395.09000000,551.50544000,1704138299999,23906681.57559120,21990,291.52288000,12636310.49613790,0
1704138300000,43395.08000000,43550.00000000,43395.08000000,43517.99000000,694.95942000,1704139199999,30220376.51055890,27247,379.39085000,16496750.07601950,0
1704139200000,43517.98000000,43757.13000000,43510.71000000,43643.98000000,1171.92702000,1704140099999,51168472.79413740,32689,683.86053000,29858866.62789250,0
1704140100000,43643.99000000,43717.76000000,43559.94000000,43699.56000000,588.84217000,1704140999999,25695728.24607690,19227,290.27571000,12667026.43588490,0
1704141000000,43699.56000000,43800.00000000,43636.39000000,43800.00000000,530.61168000,1704141899999,23198465.94614130,18161,306.10000000,13384772.34958220,0
1704141900000,43799.99000000,43829.99000000,43648.04000000,43687.86000000,613.69208000,1704142799999,26851503.39407310,18128,306.69728000,13422000.22005840,0
1704142800000,43687.85000000,43770.72000000,43687.85000000,43724.56000000,438.07214000,1704143699999,19154053.90301540,13555,223.62317000,9777333.40480840,0
1704143700000,43724.56000000,43792.59000000,43632.00000000,43656.15000000,362.88262000,1704144599999,15865191.89355730,11226,148.10991000,6474515.12109130,0
1704144600000,43656.14000000,43656.15000000,43480.76000000,43483.76000000,467.40274000,1704145499999,20362317.06894730,15006,224.22461000,9766841.19191820,0
1704145500000,43483.77000000,43622.18000000,43483.76000000,43619.21000000,273.23376000,1704146399999,11900069.16938300,9207,141.32413000,6154975.57869760,0
1704146400000,43619.22000000,43661.10000000,43515.58000000,43518.99000000,281.61532000,1704147299999,12269866.29249720,9515,111.48443000,4857398.90194100,0
1704147300000,43519.00000000,43539.86000000,43361.60000000,43471.10000000,420.98564000,1704148199999,18291173.54102430,16016,217.10544000,9432225.27217720,0
1704148200000,43471.11000000,43531.49000000,43439.17000000,43447.06000000,160.70295000,1704149099999,6990030.41346170,7618,61.37502000,2669678.59228950,0
1704149100000,43447.06000000,43529.94000000,43447.05000000,43529.93000000,161.05981000,1704149999999,7003899.68560560,6439,92.31471000,4014285.22616030,0
1704150000000,43529.94000000,43705.88000000,43529.93000000,43673.87000000,628.20007000,1704150899999,27425244.04705200,20562,289.83898000,12651578.10835070,0
1704150900000,43673.86000000,44000.00000000,43630.00000000,43989.99000000,1134.26215000,1704151799999,49757977.32959060,38931,709.01987000,31107462.87535020,0
1704151800000,43989.99000000,44100.03000000,43929.75000000,44084.87000000,933.08395000,1704152699999,41085150.72326080,31857,557.19465000,24532724.00476850,0
1704152700000,44084.86000000,44184.10000000,44045.00000000,44179.55000000,780.42434000,1704153599999,34439600.46798810,23446,507.07487000,22376885.69590880,0
1704153600000,44179.55000000,44650.00000000,44148.34000000,44630.09000000,2154.59235000,1704154499999,95629605.00647290,69537,1492.74556000,66272499.53794330,0
1704154500000,44630.10000000,44844.00000000,44450.00000000,44609.79000000,1997.62342000,1704155399999,89218188.57646370,83251,1117.47762000,49916814.61494880,0
1704155400000,44609.78000000,44768.29000000,44553.92000000,44732.01000000,1002.64655000,1704156299999,44784328.10388270,34080,535.79110000,23931573.12120200,0
1704156300000,44732.01000000,45200.00000000,44677.43000000,45056.00000000,1831.39735000,1704157199999,82290184.69792190,65403,1193.21676000,53622331.67197470,0
1704157200000,45056.00000000,45372.79000000,44841.22000000,44841.22000000,2164.10983000,1704158099999,97639984.78631700,55162,1128.03881000,50900067.25396240,0
1704158100000,44841.22000000,45060.00000000,44832.01000000,44930.24000000,914.79727000,1704158999999,41117056.88932000,25009,524.66628000,23583277.94315640,0
1704159000000,44930.24000000,45010.00000000,44799.55000000,44806.64000000,652.02581000,1704159899999,29267870.00699870,22485,305.68827000,13722014.44426360,0
1704159900000,44806.64000000,44908.04000000,44686.00000000,44855.96000000,666.93085000,1704160799999,29867834.26589620,23755,336.34754000,15062985.08718720,0
1704160800000,44855.96000000,44994.10000000,44855.95000000,44980.37000000,563.72114000,1704161699999,25335268.47567330,18594,291.20228000,13087094.39622670,0
1704161700000,44980.38000000,45100.00000000,44895.07000000,45099.99000000,815.65968000,1704162599999,36716756.82842750,21021,442.63402000,19928171.52206960,0
1704162600000,45099.99000000,45350.00000000,45073.90000000,45294.75000000,962.04592000,1704163499999,43486020.34199190,23300,603.70379000,27293790.18311070,0
1704163500000,45294.75000000,45381.42000000,45166.35000000,45378.96000000,674.61561000,1704164399999,30539291.61540030,21623,348.09539000,15759009.95437830,0
1704164400000,45378.96000000,45469.43000000,45131.10000000,45250.45000000,742.39427000,1704165299999,33608183.63618830,24276,363.02268000,16434146.47347070,0
1704165300000,45250.45000000,45365.59000000,45192.37000000,45316.71000000,610.38250000,1704166199999,27635009.62478180,15770,332.43249000,15050341.32892580,0
1704166200000,45316.70000000,45500.00000000,45312.10000000,45418.03000000,613.83261000,1704167099999,27857200.74781470,17515,338.21996000,15350178.65763400,0
1704167100000,45418.03000000,45456.86000000,45336.65000000,45402.38000000,726.51143000,1704167999999,32974332.89359700,18016,388.70588000,17641924.05303050,0
1704168000000,45402.38000000,45468.99000000,45240.38000000,45390.00000000,766.28725000,1704168899999,34757234.85091530,20726,426.67600000,19355567.15924630,0
1704168900000,45389.99000000,45400.00000000,45278.96000000,45362.27000000,410.71835000,1704169799999,18614584.96555690,16417,192.45421000,8722106.55860710,0
1704169800000,45362.27000000,45362.28000000,45176.67000000,45224.91000000,618.75186000,1704170699999,28004274.39693770,18563,252.71383000,11437684.01115020,0
1704170700000,45224.90000000,45240.52000000,45170.00000000,45179.80000000,472.51826000,1704171599999,21362162.25830570,16706,224.47283000,10148300.35349220,0
1704171600000,45179.80000000,45324.72000000,45121.96000000,45314.00000000,502.96296000,1704172499999,22742824.08955070,17207,284.57104000,12869936.37681060,0
1704172500000,45314.01000000,45324.72000000,45231.10000000,45261.08000000,447.55841000,1704173399999,20257692.43436320,13530,205.88201000,9317895.47700660,0
1704173400000,45261.08000000,45291.59000000,45221.79000000,45249.21000000,272.09113000,1704174299999,12313206.87106450,11335,139.56997000,6315739.82396670,0
1704174300000,45249.21000000,45318.44000000,45133.17000000,45179.48000000,394.67170000,1704175199999,17849119.81434240,14456,191.70581000,8670717.15647720,0
1704175200000,45179.48000000,45240.03000000,45130.00000000,45240.02000000,351.09122000,1704176099999,15862508.93241410,11588,203.08631000,9176435.51789430,0
1704176100000,45240.03000000,45283.44000000,45195.99000000,45250.20000000,245.47410000,1704176999999,11105226.97944210,10186,124.92177000,5651105.38564080,0
1704177000000,45250.20000000,45300.00000000,45204.27000000,45295.00000000,295.08158000,1704177899999,13350857.26205130,10960,141.22026000,6389216.57860840,0
1704177900000,45295.00000000,45308.15000000,45168.74000000,45168.75000000,498.69142000,1704178799999,22569816.09781630,11408,223.47616000,10117600.35028380,0
1704178800000,45168.75000000,45397.25000000,45168.74000000,45339.30000000,564.10005000,1704179699999,25544370.80631760,16747,334.63492000,15153013.57512950,0
1704179700000,45339.30000000,45643.75000000,45295.65000000,45461.10000000,1025.65400000,1704180599999,46649565.13537270,37100,568.09120000,25844128.04383770,0
1704180600000,45461.10000000,45526.42000000,45278.90000000,45526.42000000,781.41297000,1704181499999,35469431.89565160,26913,318.37582000,14450188.83575770,0
1704181500000,45526.41000000,45528.00000000,45434.11000000,45455.53000000,741.35776000,1704182399999,33719808.22861420,18905,320.73145000,14587890.09898350,0
1704182400000,45455.52000000,45666.67000000,45326.60000000,45646.38000000,588.45280000,1704183299999,26771855.77460310,24780,328.12111000,14928933.18013490,0
1704183300000,45646.37000000,45849.84000000,45595.84000000,45748.52000000,1258.94157000,1704184199999,57586072.86355840,42845,720.80004000,32969085.00098370,0
1704184200000,45748.53000000,45852.93000000,45620.62000000,45667.67000000,742.45343000,1704185099999,33943383.21733550,22617,402.10153000,18385134.44751500,0
1704185100000,45667.67000000,45799.54000000,45576.13000000,45759.30000000,733.36927000,1704185999999,33511924.13324490,24110,308.74730000,14109120.18453870,0
1704186000000,45759.30000000,45879.63000000,45658.28000000,45691.10000000,613.22317000,1704186899999,28077363.91702100,22470,311.50768000,14264022.03418520,0
1704186900000,45691.09000000,45857.13000000,45672.87000000,45831.12000000,500.52723000,1704187799999,22902309.61745830,16694,230.25858000,10535888.68242280,0
1704187800000,45831.12000000,45831.12000000,45632.00000000,45660.88000000,424.49139000,1704188699999,19408696.31016150,14707,183.66083000,8397892.73644630,0
1704188700000,45660.88000000,45790.21000000,45631.10000000,45673.48000000,558.22016000,1704189599999,25506492.59555800,15595,287.88370000,13152552.01731100,0
1704189600000,45673.48000000,45711.10000000,45553.30000000,45692.54000000,516.04549000,1704190499999,23544147.75308780,17859,238.31737000,10872767.24055820,0
1704190500000,45692.53000000,45710.22000000,45591.10000000,45647.92000000,440.98747000,1704191399999,20130875.22744400,15302,193.62092000,8839039.68388830,0
1704191400000,45647.92000000,45654.10000000,45522.40000000,45581.16000000,438.80866000,1704192299999,20004147.86749280,17959,194.91968000,8886675.24585870,0
1704192300000,45581.17000000,45586.94000000,45431.52000000,45584.99000000,673.38087000,1704193199999,30642045.54306720,23881,276.78399000,12595882.23042480,0
1704193200000,45585.00000000,45698.67000000,45551.10000000,45560.00000000,464.83280000,1704194099999,21204484.85473720,16775,229.84856000,10485173.38238850,0
1704194100000,45560.00000000,45580.00000000,45494.17000000,45496.57000000,364.13178000,1704194999999,16580942.89467380,14622,163.79714000,7458631.01298640,0
1704195000000,45496.58000000,45548.16000000,45200.00000000,45245.99000000,975.59572000,1704195899999,44231849.04695190,28874,422.58785000,19159282.19398990,0
1704195900000,45245.99000000,45434.00000000,45241.02000000,45433.99000000,733.93277000,1704196799999,33267683.85990350,26746,405.09945000,18362904.53327750,0
1704196800000,45433.99000000,45489.00000000,45335.46000000,45375.34000000,405.33264000,1704197699999,18404920.28742070,19260,200.60625000,9108657.95021820,0
1704197700000,45375.34000000,45469.52000000,45316.00000000,45450.00000000,379.06954000,1704198599999,17210536.79531870,14801,197.03817000,8945860.75479180,0
1704198600000,45450.00000000,45589.68000000,45437.28000000,45455.31000000,664.83795000,1704199499999,30262217.14633900,21551,396.09357000,18028723.74469470,0
1704199500000,45455.31000000,45484.32000000,45271.04000000,45301.99000000,678.87134000,1704200399999,30787182.31205980,23276,366.71512000,16630886.32479080,0
1704200400000,45302.00000000,45481.10000000,45264.39000000,45472.80000000,359.97435000,1704201299999,16335774.17766600,15532,197.39255000,8956443.97526290,0
1704201300000,45472.80000000,45560.00000000,45334.01000000,45525.12000000,801.09701000,1704202199999,36434197.34409070,26811,432.67471000,19677122.81077650,0
1704202200000,45525.11000000,45701.96000000,45518.66000000,45662.48000000,567.58876000,1704203099999,25893248.12834950,20011,302.39855000,13797978.43358090,0
1704203100000,45662.48000000,45705.80000000,45577.84000000,45637.93000000,525.10856000,1704203999999,23963825.81928960,16063,215.52803000,9835405.09614860,0
1704204000000,45637.92000000,45800.00000000,45625.00000000,45768.77000000,763.97807000,1704204899999,34926465.47072970,22813,424.34936000,19401222.88410160,0
1704204900000,45768.78000000,45800.00000000,45554.35000000,45638.03000000,620.56646000,1704205799999,28343013.55137950,19762,266.42415000,12165326.06381970,0
1704205800000,45638.04000000,45675.00000000,45333.33000000,45524.50000000,911.21035000,1704206699999,41449936.13305130,35180,420.25570000,19116689.62476240,0
1704206700000,45524.50000000,45524.50000000,44970.00000000,45258.73000000,2257.45755000,1704207599999,102096658.59272000,64779,1130.32193000,51126248.89382370,0
1704207600000,45258.73000000,45349.98000000,45073.89000000,45100.66000000,1230.79934000,1704208499999,55638986.98406180,33256,530.27891000,23975429.97380570,0
1704208500000,45100.66000000,45117.64000000,44833.33000000,45004.01000000,1690.59340000,1704209399999,76059606.96479120,48504,781.55493000,35156130.07827330,0
1704209400000,45004.00000000,45298.01000000,44887.46000000,45284.59000000,826.46227000,1704210299999,37307579.16072830,33568,481.18672000,21723713.41242240,0
1704210300000,45284.60000000,45300.00000000,45153.47000000,45184.82000000,553.18156000,1704211199999,25023070.07238870,19445,292.16008000,13217403.61506450,0
1704211200000,45184.83000000,45274.24000000,45018.01000000,45081.09000000,638.28871000,1704212099999,28807742.92693970,26717,294.21469000,13278878.31321070,0
1704212100000,45081.09000000,45189.65000000,44890.11000000,45189.19000000,1056.30351000,1704212999999,47536313.20715770,35870,481.27443000,21659169.36467460,0
1704213000000,45189.18000000,45250.00000000,45072.96000000,45235.97000000,548.02890000,1704213899999,24763413.58193760,24169,297.27419000,13432416.66555030,0
1704213900000,45235.96000000,45399.84000000,45182.25000000,45357.84000000,809.61671000,1704214799999,36699295.05774250,27196,398.65201000,18070646.05345760,0
1704214800000,45357.84000000,45382.08000000,45214.14000000,45239.99000000,499.57629000,1704215699999,22637225.35126080,18706,305.64778000,13849715.41577590,0
1704215700000,45240.00000000,45298.00000000,45151.05000000,45208.01000000,525.18623000,1704216599999,23758293.46483840,21239,324.80150000,14693925.54583600,0
1704216600000,45208.00000000,45208.01000000,44950.48000000,45069.27000000,814.45426000,1704217499999,36694376.03854510,30427,418.73769000,18861448.59116850,0
1704217500000,45069.28000000,45119.14000000,44955.07000000,44966.15000000,700.78630000,1704218399999,31548225.12653980,23175,315.77084000,14214762.62215600,0
1704218400000,44966.16000000,45119.23000000,44955.07000000,45023.76000000,581.72062000,1704219299999,26193429.31013740,19748,341.01437000,15352770.84286640,0
1704219300000,45023.75000000,45152.26000000,44944.00000000,45125.89000000,407.95589000,1704220199999,18381134.13729070,18808,230.78002000,10398808.16040290,0
1704220200000,45125.89000000,45271.20000000,45072.63000000,45077.88000000,461.61790000,1704221099999,20864982.27398570,20041,229.39672000,10369022.55947910,0
1704221100000,45077.88000000,45226.14000000,45057.14000000,45154.69000000,354.78289000,1704221999999,16018879.36657940,24831,188.21261000,8497112.24768070,0
1704222000000,45154.70000000,45243.00000000,45108.72000000,45121.11000000,391.93333000,1704222899999,17703231.71140740,16606,226.08838000,10211024.85031650,0
1704222900000,45121.10000000,45163.34000000,44790.96000000,44873.99000000,834.28730000,1704223799999,37491671.11825990,29140,322.00652000,14473164.11238100,0
1704223800000,44873.99000000,45071.10000000,44810.89000000,44958.76000000,649.59555000,1704224699999,29207623.50281160,26833,400.77045000,18020593.90077470,0
1704224700000,44958.76000000,45113.29000000,44887.15000000,45039.49000000,471.47006000,1704225599999,21219095.54962510,19350,239.91310000,10797700.92510520,0
1704225600000,45039.49000000,45150.00000000,44949.10000000,45093.77000000,528.52623000,1704226499999,23822746.27105430,20941,280.76286000,12653487.38298790,0
1704226500000,45093.77000000,45180.55000000,44929.92000000,44954.41000000,364.49339000,1704227399999,16419995.74270010,17499,152.72136000,6877786.74958590,0
1704227400000,44954.40000000,44984.74000000,44799.92000000,44831.53000000,455.28493000,1704228299999,20431056.40931380,17375,195.47516000,8772425.76404760,0
1704228300000,44831.53000000,44986.09000000,44742.96000000,44788.28000000,591.72034000,1704229199999,26537604.77342390,22369,275.37657000,12351336.67874770,0
1704229200000,44788.27000000,44844.20000000,44600.00000000,44843.99000000,819.91972000,1704230099999,36673006.25574250,32347,385.22603000,17232399.30842740,0
1704230100000,44844.00000000,44940.51000000,44801.10000000,44805.11000000,364.66041000,1704230999999,16371006.69580830,18778,190.55925000,8554330.29914410,0
1704231000000,44805.12000000,45011.97000000,44777.00000000,44943.84000000,343.88369000,1704231899999,15446402.12852130,15355,196.41979000,8822517.31401230,0
1704231900000,44943.85000000,45119.76000000,44921.10000000,45119.74000000,515.27801000,1704232799999,23204769.29298140,18187,288.89419000,13009727.05159450,0
1704232800000,45119.74000000,45297.26000000,45070.00000000,45153.59000000,721.55517000,1704233699999,32597088.56984330,22056,442.07984000,19971645.82982290,0
1704233700000,45153.60000000,45222.00000000,45042.00000000,45061.34000000,289.90979000,1704234599999,13081133.86915580,12766,128.70899000,5807360.83847240,0
1704234600000,45061.34000000,45061.35000000,44920.00000000,44927.37000000,241.48526000,1704235499999,10860090.11325340,12372,85.23086000,3832187.76225160,0
1704235500000,44927.37000000,45111.10000000,44840.01000000,44981.73000000,338.62469000,1704236399999,15230447.86611400,14625,222.72627000,10015750.48708780,0
1704236400000,44981.72000000,45006.36000000,44928.00000000,44985.22000000,256.73287000,1704237299999,11544875.63382680,13495,135.15415000,6077705.90187150,0
1704237300000,44985.22000000,45049.98000000,44958.85000000,44967.48000000,223.28956000,1704238199999,10048451.26809900,9948,109.63786000,4933678.77477540,0
